GenreLink,Genre,NumberOfPeople
/work/shelves/14003670,literature,2
/work/shelves/14003670,ebooks,2
/work/shelves/14003670,history-and-biography,2
/work/shelves/731609,teen,9
/work/shelves/731609,historical,7
/work/shelves/731609,middle-school,7
/work/shelves/731609,romance,7
/work/shelves/731609,young-adult-fiction,7
/work/shelves/731609,multicultural,7
/work/shelves/731609,childhood,6
/work/shelves/731609,family,6
/work/shelves/731609,realistic-fiction,6
/work/shelves/731609,islam,6
/work/shelves/731609,default,5
/work/shelves/731609,cultural,5
/work/shelves/731609,owned,5
/work/shelves/731609,children-s-books,5
/work/shelves/14003670,history-culture,2
/work/shelves/14003670,my-books,2
/work/shelves/14003670,academia,1
/work/shelves/14003670,greek-and-co,1
/work/shelves/14003670,interrupted,1
/work/shelves/14003670,st-johns-college,1
/work/shelves/14003670,pleasure,1
/work/shelves/14003670,boookso,1
/work/shelves/14003670,the-classics,1
/work/shelves/14003670,research-time,1
/work/shelves/14003670,owned-but-not-yet-read,1
/work/shelves/14003670,z-reading-list-artgarfunkel,1
/work/shelves/731609,arranged-marriage,4
/work/shelves/731609,coming-of-age,4
/work/shelves/731609,library,4
/work/shelves/731609,international,4
/work/shelves/731609,high-school,4
/work/shelves/731609,children-young-adult,3
/work/shelves/731609,re-read,3
/work/shelves/731609,religion,3
/work/shelves/731609,general-fiction,3
/work/shelves/731609,contemporary,3
/work/shelves/731609,india,3
/work/shelves/731609,india-pakistan,3
/work/shelves/731609,ya-lit,3
/work/shelves/14003670,cajas,1
/work/shelves/14003670,griego,1
/work/shelves/14003670,together,1
/work/shelves/14003670,gave-up-on,1
/work/shelves/14003670,dropped,1
/work/shelves/14003670,history-non-fiction,1
/work/shelves/14003670,world-literature,1
/work/shelves/14003670,school-essay-reference,1
/work/shelves/14003670,school,1
/work/shelves/14003670,audio_wanted,1
/work/shelves/14003670,own-kindle,1
/work/shelves/14003670,ιστορικά,1
/work/shelves/14003670,to-be-read-pile,1
/work/shelves/14003670,my-virtual-library,1
/work/shelves/731609,asia,3
/work/shelves/731609,kids,3
/work/shelves/731609,classroom-library,2
/work/shelves/731609,kids-books,2
/work/shelves/731609,strong-female-protagonist,2
/work/shelves/731609,all-time-favorites,2
/work/shelves/731609,children,2
/work/shelves/731609,middle-grade,2
/work/shelves/731609,shabanu,2
/work/shelves/731609,asian,2
/work/shelves/731609,author-female,2
/work/shelves/731609,juvenile-literature,2
/work/shelves/731609,school,2
/work/shelves/731609,books-to-buy,2
/work/shelves/731609,class,2
/work/shelves/731609,childhood-reads,2
/work/shelves/731609,chick-lit,2
/work/shelves/731609,childhood-books,2
/work/shelves/14003670,v_kindle,1
/work/shelves/14003670,on-my-kobo,1
/work/shelves/14003670,have,1
/work/shelves/14003670,to-read-free-kin,1
/work/shelves/14003670,clas-vint,1
/work/shelves/14003670,all-to-read,1
/work/shelves/14003670,read-nonfiction,1
/work/shelves/14003670,herodotus,1
/work/shelves/14003670,bloom-canon-theocratic-age,1
/work/shelves/14003670,books-bce,1
/work/shelves/14003670,lista-clássicos,1
/work/shelves/14003670,historic,1
/work/shelves/14003670,must-read,1
/work/shelves/14003670,mental,1
/work/shelves/14003670,ross,1
/work/shelves/14003670,ancient-works,1
/work/shelves/731609,juvenile,2
/work/shelves/731609,trilogy,2
/work/shelves/731609,childhood-favorites,2
/work/shelves/731609,asian-lit,2
/work/shelves/731609,desi-lit,2
/work/shelves/731609,foreign,2
/work/shelves/731609,i-own,2
/work/shelves/731609,ya-reads,2
/work/shelves/731609,muslim,2
/work/shelves/731609,women,2
/work/shelves/731609,survival,2
/work/shelves/731609,childrens-lit,2
/work/shelves/731609,books-i-read-as-a-kid,2
/work/shelves/731609,young-adult-lit,2
/work/shelves/731609,realistic,2
/work/shelves/731609,culture,2
/work/shelves/731609,girls,1
/work/shelves/3311687,to-read,15200
/work/shelves/3311687,currently-reading,787
/work/shelves/3311687,fiction,514
/work/shelves/3311687,historical-fiction,415
/work/shelves/3311687,favorites,189
/work/shelves/3311687,own,138
/work/shelves/3311687,isabel-allende,113
/work/shelves/3311687,owned,111
/work/shelves/3311687,books-i-own,106
/work/shelves/3311687,historical,82
/work/shelves/3311687,romance,81
/work/shelves/14003670,to-read-classics,1
/work/shelves/14003670,uncle-jim-s-collection,1
/work/shelves/14003670,currently-listening,1
/work/shelves/14003670,audio,1
/work/shelves/14003670,don-t-want-to-read,1
/work/shelves/14003670,books-to-read-next,1
/work/shelves/14003670,Ελληνική-Γραμματεία,1
/work/shelves/14003670,part-read,1
/work/shelves/14003670,want-to-read-history,1
/work/shelves/14003670,purchased-and-next-to-read,1
/work/shelves/14003670,courtneys-picks,1
/work/shelves/14003670,mine,1
/work/shelves/14003670,strategy,1
/work/shelves/731609,middle-school-library,1
/work/shelves/731609,childhood-faves,1
/work/shelves/731609,read-before-gr,1
/work/shelves/731609,global-novels,1
/work/shelves/731609,sequels-i-read-first,1
/work/shelves/731609,historical-ya,1
/work/shelves/731609,unshelved,1
/work/shelves/731609,childhood-nostalgia,1
/work/shelves/731609,romance-teen-things,1
/work/shelves/731609,fol-new-add,1
/work/shelves/731609,contemporary-family-romance-other,1
/work/shelves/731609,mylibrary,1
/work/shelves/731609,autrices,1
/work/shelves/731609,_inde-et-asie-du-sud,1
/work/shelves/731609,diversity,1
/work/shelves/3311687,magical-realism,77
/work/shelves/3311687,chile,73
/work/shelves/3311687,latin-america,59
/work/shelves/3311687,novels,59
/work/shelves/3311687,default,50
/work/shelves/3311687,owned-books,46
/work/shelves/3311687,spanish,44
/work/shelves/3311687,latin-american,41
/work/shelves/3311687,south-america,40
/work/shelves/3311687,literature,37
/work/shelves/3311687,book-club,36
/work/shelves/3311687,novel,35
/work/shelves/3311687,to-buy,31
/work/shelves/3311687,library,30
/work/shelves/3311687,series,26
/work/shelves/3311687,my-books,25
/work/shelves/3311687,allende,24
/work/shelves/3311687,women,23
/work/shelves/3311687,wishlist,22
/work/shelves/3311687,my-library,22
/work/shelves/3311687,latin-american-literature,21
/work/shelves/3311687,adult,21
/work/shelves/3311687,literary-fiction,21
/work/shelves/14003670,eshelf,1
/work/shelves/14003670,books-malcolm-x-read,1
/work/shelves/14003670,documents,1
/work/shelves/14003670,c_ancient_greek_l<br/>iterature,1
/work/shelves/14003670,c_ancient_greek_h<br/>istory,1
/work/shelves/14003670,_antiquity,1
/work/shelves/731609,on-my-shelf,1
/work/shelves/731609,south-east-asian-themes,1
/work/shelves/731609,set-in-asia-f-nf,1
/work/shelves/3311687,adult-fiction,20
/work/shelves/3311687,history,20
/work/shelves/3311687,ebook,18
/work/shelves/3311687,translated,18
/work/shelves/3311687,family,18
/work/shelves/3311687,i-own,17
/work/shelves/3311687,español,17
/work/shelves/3311687,magic-realism,17
/work/shelves/3311687,kindle,16
/work/shelves/3311687,narrativa,16
/work/shelves/3311687,home-library,15
/work/shelves/3311687,california,15
/work/shelves/3311687,audiobook,15
/work/shelves/3311687,ebooks,14
/work/shelves/3311687,drama,14
/work/shelves/3311687,have,13
/work/shelves/3311687,contemporary,13
/work/shelves/3311687,latin,13
/work/shelves/3311687,إيزابيل-الليندي,12
/work/shelves/3311687,on-my-bookshelf,12
/work/shelves/3311687,روايات,12
/work/shelves/3311687,favourites,12
/work/shelves/3311687,read-in-spanish,12
/work/shelves/3311687,general-fiction,12
/work/shelves/3311687,own-it,12
/work/shelves/3311687,bookclub,12
/work/shelves/3311687,america,11
/work/shelves/3311687,owned-tbr,11
/work/shelves/3311687,female-authors,11
/work/shelves/3311687,favorite-authors,11
/work/shelves/3311687,south-american,11
/work/shelves/3311687,latin-american-lit,11
/work/shelves/3311687,contemporary-fiction,11
/work/shelves/3311687,favoritos,10
/work/shelves/1442776,to-read,14519
/work/shelves/1442776,currently-reading,931
/work/shelves/1442776,fiction,667
/work/shelves/1442776,thriller,222
/work/shelves/1442776,mystery,196
/work/shelves/1442776,africa,168
/work/shelves/1442776,own,152
/work/shelves/3311687,e-books,10
/work/shelves/3311687,audio,10
/work/shelves/3311687,on-my-shelf,10
/work/shelves/3311687,latino,10
/work/shelves/3311687,latinx,9
/work/shelves/3311687,shelfari-favorites,9
/work/shelves/3311687,biblioteca,9
/work/shelves/3311687,international,9
/work/shelves/3311687,abandoned,9
/work/shelves/3311687,roman,9
/work/shelves/3311687,literary,9
/work/shelves/3311687,classics,9
/work/shelves/3311687,borrowed,9
/work/shelves/3311687,wish-list,9
/work/shelves/3311687,tbr,8
/work/shelves/3311687,in-my-library,8
/work/shelves/3311687,en-español,8
/work/shelves/1442776,owned,148
/work/shelves/1442776,favorites,127
/work/shelves/1442776,espionage,98
/work/shelves/1442776,default,95
/work/shelves/1442776,crime,78
/work/shelves/1442776,books-i-own,78
/work/shelves/1442776,spy,78
/work/shelves/1442776,mystery-thriller,68
/work/shelves/1442776,novels,43
/work/shelves/1442776,contemporary,42
/work/shelves/1442776,suspense,42
/work/shelves/1442776,john-le-carre,41
/work/shelves/1442776,thrillers,34
/work/shelves/1442776,novel,32
/work/shelves/1442776,owned-books,30
/work/shelves/3311687,owned-to-read,8
/work/shelves/1442776,kindle,30
/work/shelves/1442776,politics,28
/work/shelves/1442776,library,28
/work/shelves/1442776,my-books,27
/work/shelves/1442776,my-library,26
/work/shelves/1442776,spy-thriller,26
/work/shelves/1442776,contemporary-fiction,26
/work/shelves/1442776,ebook,25
/work/shelves/1442776,audiobook,25
/work/shelves/1442776,favourites,24
/work/shelves/1442776,le-carre,23
/work/shelves/1442776,british,23
/work/shelves/1442776,book-club,22
/work/shelves/1442776,spy-novels,22
/work/shelves/1442776,literature,22
/work/shelves/1442776,general-fiction,22
/work/shelves/1442776,mystery-suspense,21
/work/shelves/1442776,audiobooks,21
/work/shelves/1442776,crime-mystery,20
/work/shelves/1442776,audio,20
/work/shelves/1442776,kenya,20
/work/shelves/1442776,adult,18
/work/shelves/1442776,literary-fiction,17
/work/shelves/1442776,to-buy,16
/work/shelves/1442776,john-le-carré,15
/work/shelves/1442776,uk,15
/work/shelves/1442776,wishlist,15
/work/shelves/1442776,crime-fiction,15
/work/shelves/1442776,i-own,15
/work/shelves/1442776,english,14
/work/shelves/1442776,ebooks,13
/work/shelves/1442776,home-library,13
/work/shelves/1442776,books,13
/work/shelves/1442776,have,13
/work/shelves/1442776,romance,13
/work/shelves/1442776,drama,13
/work/shelves/1442776,crime-thriller,12
/work/shelves/1442776,to-read-fiction,12
/work/shelves/1442776,unread,12
/work/shelves/1442776,own-it,12
/work/shelves/1442776,modern-fiction,11
/work/shelves/1442776,historical-fiction,11
/work/shelves/1442776,tbr,10
/work/shelves/1442776,audible,10
/work/shelves/1442776,didn-t-finish,10
/work/shelves/1442776,lecarre,10
/work/shelves/1442776,spies,10
/work/shelves/1442776,england,10
/work/shelves/1442776,bookclub,10
/work/shelves/1442776,suspense-thriller,10
/work/shelves/1442776,dnf,9
/work/shelves/1442776,e-book,9
/work/shelves/1442776,movies,9
/work/shelves/1442776,abandoned,9
/work/shelves/1442776,mysteries,9
/work/shelves/1442776,spy-fiction,9
/work/shelves/1442776,movie,9
/work/shelves/1442776,e-books,8
/work/shelves/1442776,spy-novel,8
/work/shelves/1442776,cultural,8
/work/shelves/1442776,british-lit,8
/work/shelves/1442776,adult-fiction,8
/work/shelves/488219,to-read,44
/work/shelves/488219,japan,6
/work/shelves/488219,currently-reading,3
/work/shelves/488219,law,3
/work/shelves/488219,japanese,2
/work/shelves/488219,true-crime,2
/work/shelves/488219,a,1
/work/shelves/488219,want-to-buy,1
/work/shelves/488219,thinking-strategy,1
/work/shelves/488219,law-jurisprudence,1
/work/shelves/488219,university-press,1
/work/shelves/488219,books-i-want-to-buy,1
/work/shelves/488219,zt-reorder,1
/work/shelves/488219,interpersonal,1
/work/shelves/488219,institutions,1
/work/shelves/488219,dialectics,1
/work/shelves/488219,civil-society,1
/work/shelves/488219,history-of-sex,1
/work/shelves/488219,favorites,1
/work/shelves/488219,ethics,1
/work/shelves/488219,cross-cultural,1
/work/shelves/488219,japan-related,1
/work/shelves/488219,faculty-recommendations,1
/work/shelves/488219,wishlist,1
/work/shelves/488219,non-fiction,1
/work/shelves/24220417,to-read,982
/work/shelves/24220417,currently-reading,191
/work/shelves/24220417,romance,47
/work/shelves/24220417,contemporary-romance,31
/work/shelves/24220417,contemporary,25
/work/shelves/24220417,kindle,16
/work/shelves/24220417,julia-london,15
/work/shelves/24220417,own,11
/work/shelves/24220417,series,11
/work/shelves/24220417,kindle-unlimited,9
/work/shelves/24220417,chick-lit,7
/work/shelves/24220417,audiobooks,6
/work/shelves/24220417,romantic-suspense,6
/work/shelves/24220417,audiobook,5
/work/shelves/24220417,wish-list,5
/work/shelves/24220417,e-book,4
/work/shelves/24220417,audio-book,4
/work/shelves/24220417,owned,4
/work/shelves/24220417,books-i-own,3
/work/shelves/24220417,kindle-books,3
/work/shelves/24220417,ebook,3
/work/shelves/24220417,on-my-kindle,3
/work/shelves/24220417,audible,3
/work/shelves/24220417,to-buy,3
/work/shelves/24220417,audio,3
/work/shelves/24220417,cheating,2
/work/shelves/24220417,kindle-unlimited-audio,2
/work/shelves/24220417,genre-romance,2
/work/shelves/24220417,contemporary-fiction,2
/work/shelves/24220417,london-julia,2
/work/shelves/24220417,zamour-thrillseekers-anonymous,2
/work/shelves/24220417,favorites,2
/work/shelves/24220417,amazon,2
/work/shelves/24220417,ebooks,2
/work/shelves/24220417,just-for-fun,2
/work/shelves/24220417,romance-chick-lit,2
/work/shelves/24220417,suspense,2
/work/shelves/24220417,giveaways-entered,2
/work/shelves/24220417,sports-romance-hot-jocks,2
/work/shelves/24220417,hh-spy-agent-for-crown-and-country,2
/work/shelves/3532896,to-read,1237383
/work/shelves/24220417,hh-love-commitment-marriage-phobic,2
/work/shelves/24220417,hh-famous-celebrity,2
/work/shelves/24220417,hh-actor-actress-celebrity-model,2
/work/shelves/24220417,hero-player-manwhore-sex-addict,2
/work/shelves/24220417,hero-mix-of-alpha-beta,2
/work/shelves/24220417,hero-expert-skilled-voracious-lover,2
/work/shelves/24220417,hero-bad-boy-playboy,2
/work/shelves/24220417,hero-authentic-uber-rake,2
/work/shelves/3532896,currently-reading,34984
/work/shelves/3532896,non-fiction,15056
/work/shelves/3532896,classics,15031
/work/shelves/3532896,history,6332
/work/shelves/3532896,favorites,6223
/work/shelves/24220417,hero-attractive-handsome-heartthrob,2
/work/shelves/24220417,favorite-love-scenes,2
/work/shelves/24220417,cheating-hearts-fidelity-issues,2
/work/shelves/24220417,romance-brain-breal,1
/work/shelves/24220417,borrowed-books,1
/work/shelves/24220417,actors-singers-artists,1
/work/shelves/3532896,biography,5874
/work/shelves/3532896,nonfiction,5733
/work/shelves/3532896,memoir,3811
/work/shelves/3532896,classic,2362
/work/shelves/3532896,books-i-own,2344
/work/shelves/3532896,own,2322
/work/shelves/24220417,dk,1
/work/shelves/24220417,a-xlib,1
/work/shelves/24220417,my-library,1
/work/shelves/24220417,series-complete,1
/work/shelves/24220417,period-contemporary,1
/work/shelves/24220417,zz-temp,1
/work/shelves/24220417,dskg,1
/work/shelves/3532896,young-adult,2302
/work/shelves/3532896,owned,2256
/work/shelves/3532896,historical,2246
/work/shelves/3532896,holocaust,1733
/work/shelves/3532896,autobiography,1589
/work/shelves/3532896,war,1474
/work/shelves/3532896,memoirs,1460
/work/shelves/3532896,biographies,1268
/work/shelves/3532896,wwii,1157
/work/shelves/24220417,books-own-paper,1
/work/shelves/24220417,books-i-own-to-read,1
/work/shelves/24220417,audible-i-own-it,1
/work/shelves/24220417,mount-tbr,1
/work/shelves/24220417,y-series-titles,1
/work/shelves/24220417,a-to-read-first,1
/work/shelves/24220417,series-completar,1
/work/shelves/24220417,tbr-consideration,1
/work/shelves/3532896,school,1079
/work/shelves/3532896,biography-memoir,1022
/work/shelves/3532896,ya,768
/work/shelves/3532896,owned-books,748
/work/shelves/3532896,historical-fiction,732
/work/shelves/3532896,favourites,704
/work/shelves/3532896,world-war-ii,682
/work/shelves/3532896,fiction,644
/work/shelves/3532896,childhood,579
/work/shelves/3532896,my-books,509
/work/shelves/3532896,to-buy,509
/work/shelves/24220417,amazon-kindle-book-purchase,1
/work/shelves/24220417,ll-want_audio,1
/work/shelves/24220417,r-contemporary-romance,1
/work/shelves/24220417,o-exlover-or-present-competition,1
/work/shelves/24220417,not-satisfying,1
/work/shelves/24220417,love-long-time-coming,1
/work/shelves/24220417,love-is-unconvincing,1
/work/shelves/24220417,h-who-i-cannot-connect-with,1
/work/shelves/24220417,h-make-over,1
/work/shelves/3532896,literature,503
/work/shelves/3532896,library,485
/work/shelves/3532896,read-for-school,469
/work/shelves/3532896,memoir-biography,427
/work/shelves/3532896,my-library,414
/work/shelves/3532896,jewish,394
/work/shelves/3532896,wishlist,389
/work/shelves/3532896,rory-gilmore-reading-challenge,388
/work/shelves/24220417,h-heroine-with-comitment-issues,1
/work/shelves/24220417,h-heroine-is-annoying,1
/work/shelves/24220417,h-heroine-has-no-sense,1
/work/shelves/24220417,h-hero-is-annoying,1
/work/shelves/3532896,diary,379
/work/shelves/3532896,default,358
/work/shelves/3532896,school-books,351
/work/shelves/3532896,re-read,346
/work/shelves/3532896,coming-of-age,342
/work/shelves/3532896,anne-frank,341
/work/shelves/3532896,biography-autobiography,326
/work/shelves/3532896,books,312
/work/shelves/3532896,biographical,303
/work/shelves/3532896,bio,299
/work/shelves/3532896,high-school,298
/work/shelves/3532896,middle-school,293
/work/shelves/3532896,for-school,285
/work/shelves/3532896,i-own,273
/work/shelves/3532896,tbr,265
/work/shelves/3532896,dutch,261
/work/shelves/3532896,europe,258
/work/shelves/3532896,childrens,257
/work/shelves/3532896,biographies-memoirs,255
/work/shelves/3532896,kindle,246
/work/shelves/3532896,read-in-school,244
/work/shelves/3532896,classic-literature,242
/work/shelves/3532896,audiobook,240
/work/shelves/3532896,german,239
/work/shelves/3532896,translated,237
/work/shelves/3532896,adult,233
/work/shelves/3532896,dnf,227
/work/shelves/3532896,children,226
/work/shelves/3532896,audiobooks,223
/work/shelves/3532896,auto-biography,222
/work/shelves/3532896,classics-to-read,222
/work/shelves/3532896,must-read,220
/work/shelves/3532896,novels,218
/work/shelves/3532896,rory-gilmore-challenge,207
/work/shelves/3532896,female-authors,206
/work/shelves/3532896,autobiography-memoir,204
/work/shelves/3532896,netherlands,200
/work/shelves/3532896,on-my-shelf,199
/work/shelves/3532896,autobiographies,198
/work/shelves/3532896,childhood-favorites,195
/work/shelves/3532896,bookshelf,194
/work/shelves/3532896,banned-books,190
/work/shelves/3532896,inspirational,190
/work/shelves/3532896,drama,189
/work/shelves/3532896,clásicos,185
/work/shelves/3532896,school-reads,184
/work/shelves/3532896,to-re-read,179
/work/shelves/997476,to-read,111
/work/shelves/997476,currently-reading,10
/work/shelves/997476,venezuela,4
/work/shelves/997476,non-fiction,3
/work/shelves/997476,latin-america,3
/work/shelves/997476,politics,3
/work/shelves/997476,ll,2
/work/shelves/997476,it-wikipedia,2
/work/shelves/997476,own,2
/work/shelves/997476,history,2
/work/shelves/997476,biography,2
/work/shelves/997476,dnf,1
/work/shelves/997476,to-read-per,1
/work/shelves/997476,politics-and-history,1
/work/shelves/997476,venuzuela,1
/work/shelves/997476,history-religion-philosophy,1
/work/shelves/997476,booknook,1
/work/shelves/997476,world-reads,1
/work/shelves/997476,my-personal-collection,1
/work/shelves/997476,en-espanol,1
/work/shelves/997476,condemned-to-repeat-it-apparently,1
/work/shelves/997476,breaking-ground,1
/work/shelves/997476,_lfpl-library,1
/work/shelves/997476,memoirs,1
/work/shelves/997476,our-books,1
/work/shelves/997476,biographies,1
/work/shelves/997476,jeffrey-s-library,1
/work/shelves/997476,political-extremism,1
/work/shelves/997476,latin-american-history,1
/work/shelves/997476,my-library,1
/work/shelves/997476,biografias,1
/work/shelves/997476,politica,1
/work/shelves/997476,historia,1
/work/shelves/997476,en-casa,1
/work/shelves/997476,to-read-nonfiction,1
/work/shelves/997476,wishlist,1
/work/shelves/997476,world-history,1
/work/shelves/997476,south-america,1
/work/shelves/997476,autobiographies-biographies-and-mem,1
/work/shelves/997476,patriot-act-blacklist-here-i-comes,1
/work/shelves/997476,currently-own,1
/work/shelves/997476,fell-off-the-shelf,1
/work/shelves/997476,politicalbiograph<br/>y,1
/work/shelves/997476,dnu,-1
/work/shelves/997476,do-not-use,-1
/work/shelves/488223,to-read,30
/work/shelves/488223,non-fiction,3
/work/shelves/488223,latin-america,2
/work/shelves/488223,currently-reading,2
/work/shelves/488223,wishlist-nonfiction,1
/work/shelves/488223,wishlist-nf,1
/work/shelves/488223,shelfari-non-fiction,1
/work/shelves/488223,politics,1
/work/shelves/488223,mexico,1
/work/shelves/488223,legal-history,1
/work/shelves/488223,civil-rights,1
/work/shelves/488223,susie,1
/work/shelves/488223,tbr-wayback,1
/work/shelves/488223,tbr-nonfiction,1
/work/shelves/488223,tbr,1
/work/shelves/488223,world-reads,1
/work/shelves/488223,biography,1
/work/shelves/488223,nonfiction,1
/work/shelves/488230,to-read,43
/work/shelves/488230,history,3
/work/shelves/488230,currently-reading,3
/work/shelves/488230,historia,1
/work/shelves/488230,europeanhistory,1
/work/shelves/488230,anatomyoffascism-book,1
/work/shelves/488230,germany,1
/work/shelves/488230,to-read-world-war-ii,1
/work/shelves/488230,non-fiction,1
/work/shelves/488230,holocaust-books,1
/work/shelves/488230,wwii,1
/work/shelves/488230,default,1
/work/shelves/488230,to-read-history,1
/work/shelves/488230,war,1
/work/shelves/488230,politics,1
/work/shelves/488230,health,1
/work/shelves/488230,nazi-germany,1
/work/shelves/488230,euro-hist,1
/work/shelves/488230,no-ebook,1
/work/shelves/488230,no-ab-d,1
/work/shelves/488230,wish-list,1
/work/shelves/488230,history-ii-world-war,1
/work/shelves/488230,medical,1
/work/shelves/488245,to-read,4
/work/shelves/488245,law,2
/work/shelves/488245,legal,2
/work/shelves/488245,study-material,1
/work/shelves/488245,currently-reading,1
/work/shelves/488245,law-school,1
/work/shelves/488245,mpa,1
