BookID,Title,Author,Rate,Raters,Reviewers,Pages,PublishYear,GenreLink,SeriesLink
2847,"Bread and Roses, Too",Katherine Paterson,3.77,2345,347,275,2006,/work/shelves/6760,
2849,Parzival: The Quest of the Grail Knight,"Katherine Paterson, Wolfram von Eschenbach",3.27,235,37,144,1998,/work/shelves/6762,
2842,Bridge to Terabithia,Katherine Paterson,4.01,450575,12589,128,1977,/work/shelves/2237401,
2850,Literature Guide: Jacob Have I Loved (Grades 4-8),Linda Ward Beech,3.75,4,0,16,1999,,
2845,Bridge to Terabithia,"Katherine Paterson, Donna Diamond",4.01,450575,12589,163,1977,/work/shelves/2237401,
2852,Katherine Paterson,Alice B. McGinty,0.00,0,0,112,2004,,
2846,The Great Gilly Hopkins,Katherine Paterson,3.84,21239,1338,148,1978,/work/shelves/1258731,
2854,Truth Decay: Defending Christianity Against the Challenges of Postmodernism,Douglas R. Groothuis,3.85,194,16,303,2000,/work/shelves/6767,
2856,Fungal Strategies of Wood Decay in Trees,"Francis W.M.R. Schwarze, Claus Mattheck",4.00,3,0,185,2000,,
2855,A Short History of Decay,"Emil M. Cioran, Richard Howard",4.25,3341,242,186,1949,/work/shelves/14509643,
2851,The Invisible Child,Katherine Paterson,4.25,103,28,266,2001,/work/shelves/6764,
2857,A Nation of Victims: The Decay of the American Character,Charles J. Sykes,3.61,69,10,289,1992,/work/shelves/6770,
2853,Flip-Flop Girl,Katherine Paterson,3.47,441,51,128,1994,/work/shelves/208207,
2858,Tooth Decay & Cavities,"Alvin Silverstein, Virginia B. Silverstein, Laura Silverstein Nunn",3.50,4,3,48,1999,/work/shelves/1791798,
2859,Democracy Without Citizens: Media and the Decay of American Politics,"Robert M. Entman, Entman, Robert M. Entman, Robert M.",3.67,6,0,256,1989,/work/shelves/6772,
2866,Girl With a Pearl Earring,Tracy Chevalier,3.89,631732,9900,248,1999,/work/shelves/3358875,
2861,The Law Of Civilization And Decay: An Essay On History,Brooks Adams,4.00,21,3,416,1895,/work/shelves/6774,
2863,Tracing The Decay Of Fictionencounters With A Film By Pat O'neill,Marsha Kinder,4.00,1,0,1,2002,,
2862,Hello Reader: Make Your Way For Tooth Decay (Level 3),"Bobbi Katz, Steve Björkman",3.52,42,5,32,2002,/work/shelves/6775,
2865,Girl with a Pearl Earring,Tracy Chevalier,3.89,631730,9900,233,1999,/work/shelves/3358875,
2860,Scholar of Decay,Tanya Huff,3.48,361,18,313,1995,/work/shelves/328541,Ravenloft
2870,Wizard Study Guide Girl With A Pearl Earring (Cambridge Wizard English Student Guides),A.P. di Stephano,0.00,0,0,64,2002,,
2871,Burning Bright,"Tracy Chevalier, Jill Tanner, Emilia Fox",3.37,13005,1379,320,2007,/work/shelves/1363345,
2872,Falling Angels,Tracy Chevalier,3.59,23211,1477,336,2001,/work/shelves/2220311,
2869,Cambridge Wizard Student Guide Girl with a Pearl Earring (Cambridge Wizard English Student Guides),A.P. di Stephano,2.50,2,0,64,2003,,
2864,Girl with a Pearl Earring,Tracy Chevalier,3.89,631754,9900,233,1999,/work/shelves/3358875,
2873,The Virgin Blue,Tracy Chevalier,3.66,29659,1846,304,1997,/work/shelves/1294261,
2868,The Golden Tulip,Rosalind Laker,3.95,1161,115,585,1991,/work/shelves/1396514,
2867,The Girl with a Pearl Earring,"Tracy Chevalier, Isla Blair",3.89,631754,9900,0,1999,/work/shelves/3358875,
2877,Tom Hunter: Living in Hell and Other Stories,"Tom Hunter, Tracy Chevalier, Colin Wiggins",3.64,42,0,80,2005,,
2879,"Bleach, Volume 15",Tite Kubo,4.42,21436,91,192,2001,/work/shelves/6783,Bleach
2880,"Bleach, Volume 01",Tite Kubo,4.23,147252,1217,192,2002,/work/shelves/1854946,Bleach
2883,"Bleach, Volume 12",Tite Kubo,4.37,9860,100,208,2004,/work/shelves/2073709,Bleach
2874,The Lady and the Unicorn,Tracy Chevalier,3.69,41493,2006,0,2003,/work/shelves/851956,
2882,"Bleach, Volume 11",Tite Kubo,4.36,9233,102,208,2003,/work/shelves/3328600,Bleach
2876,Falling Angels,Tracy Chevalier,3.59,23212,1477,416,2001,/work/shelves/2220311,
2875,Wenn Engel fallen,Tracy Chevalier,3.59,23212,1477,384,2001,/work/shelves/2220311,
2878,La Dama y El Unicornio,Tracy Chevalier,3.69,41493,2006,352,2003,/work/shelves/851956,
2881,"Bleach, Volume 14",Tite Kubo,4.39,10907,94,208,2004,/work/shelves/2073710,Bleach
2890,The Color of Love: An Artist's Book of Poetry and Passion,Marielle Bancou,4.00,2,0,96,2006,,
2889,The Love-Artist,Jane Alison,3.32,622,113,242,2001,/work/shelves/6793,
2888,I Love Artists,Mei-mei Berssenbrugge,4.34,161,16,154,2006,/work/shelves/6792,
2885,DEATH NOTE デスノート 1,"Tsugumi Ohba, Takeshi Obata, 大場 つぐみ, 小畑 健",4.44,195565,3560,195,2004,/work/shelves/1782155,Death Note
2884,"Death Note, Vol. 2: 合流","Tsugumi Ohba, Takeshi Obata",4.45,31720,1204,197,2004,/work/shelves/1902274,Death Note
2886,"Death Note, Vol. 4: 恋心","Tsugumi Ohba, Takeshi Obata",4.40,25602,850,204,2004,/work/shelves/6790,Death Note
2887,"Death Note, Vol. 3: 激走","Tsugumi Ohba, Takeshi Obata",4.44,25986,941,194,2004,/work/shelves/6791,Death Note
2892,The Love Artist,Eben Carlson,4.00,1,0,258,2002,,
2891,The Love Artist,Valerie Parv,3.20,5,2,187,1986,,
2893,Love Artist (Harlequin Romance #2860),Valerie Parv,3.20,5,2,187,1986,,
2896,Das Parfum: Die Geschichte eines Mörders,Patrick Süskind,4.02,334155,14707,320,1985,/work/shelves/2977727,
2894,"How Artists See: Feelings: Joy, Sadness, Fear, Love",Colleen Carroll,3.21,19,1,48,2001,/work/shelves/6798,
2899,The Pigeon,Patrick Süskind,3.69,13027,1419,77,1987,/work/shelves/2041150,
2900,The Story of Mr Sommer,"Patrick Süskind, Jean-Jacques Sempé, Michael Hofmann",3.84,4464,431,128,1991,/work/shelves/303979,
2901,On Love and Death,"Patrick Süskind, Anthea Bell",3.38,1738,207,80,2005,/work/shelves/6803,
2902,The Double-Bass (Bloomsbury Classics),"Patrick Süskind, Michael Hofmann",3.77,3743,318,90,1981,/work/shelves/1915706,
2898,Three Stories and a Reflection,Patrick Süskind,3.56,1978,300,128,1995,/work/shelves/81935,
7437140,"Welcome to the NHK, Vol. 1","Tatsuhiko Takimoto, Kenji Oiwa",3.86,1111,33,200,2004,/work/shelves/6806,Welcome to the NHK
2897,Perfume: The Story of a Murderer,"Patrick Süskind, John Woods",4.02,334169,14708,255,1985,/work/shelves/2977727,
2903,Aisthetische Reduktionen,Frank Degler,0.00,0,0,393,2003,,
2895,Perfume: The Story of a Murderer,"Patrick Süskind, John E. Woods",4.02,334169,14708,255,1985,/work/shelves/2977727,
2905,Welcome to the N.H.K. Volume 2,"Tatsuhiko Takimoto, Kenji Oiwa",3.97,433,8,200,2004,/work/shelves/6807,Welcome to the NHK
2912,Escape from Fire Mountain,"Gary Paulsen, Steve Chorney",3.69,120,18,80,1995,/work/shelves/861463,World of Adventure
2906,Bleach―ブリーチ― 1 [Burīchi 1],Tite Kubo,4.23,147257,1217,189,2002,/work/shelves/1854946,Bleach
2914,Chicago Blues: Portraits and Stories,David G. Whiteis,3.00,2,1,344,2006,,
2908,"Bleach (""Si Shen"")","Tite Kubo, Jiu bao dai ren",4.23,147257,1217,,2002,/work/shelves/1854946,Bleach
2915,The River,Gary Paulsen,3.81,22443,1309,160,1991,/work/shelves/6815,Brian's Saga
2907,"Bleach, Tome 1: The Death and the Strawberry",Tite Kubo,4.23,147257,1217,192,2002,/work/shelves/1854946,Bleach
2909,The Worm Ouroboros,E.R. Eddison,3.71,4173,422,416,1922,/work/shelves/955522,
2910,The Worm Ouroboros,"E.R. Eddison, Orville Prescott, James Stephens, Keith  Henderson",3.71,4173,422,520,1922,/work/shelves/955522,
2913,Brian's Hunt,Gary Paulsen,4.05,10330,684,105,2003,/work/shelves/6813,Brian's Saga
2917,How Angel Peterson Got His Name,Gary Paulsen,3.93,1286,241,111,2003,/work/shelves/389516,
2919,The Time Hackers,Gary Paulsen,3.41,376,75,96,2005,/work/shelves/962385,
2916,"Mel Bay Classic Chicago Blues Harp #1, Level 2 (Book/CD Set) (Blues Harp, 1) (Blues Harp, 1)",David B. Barrett,4.00,1,0,80,2000,,
2920,"Tucket's Travels: Francis Tucket's Adventures In The West, 1847-1849",Gary Paulsen,4.45,634,51,560,2003,/work/shelves/2871100,The Tucket Adventures
2918,Blue Chicago: The Search for Authenticity in Urban Blues Clubs,David Grazian,3.98,51,5,328,2003,/work/shelves/6818,
2922,Chicago Blues: As Seen from the Inside,"Raebum Flerlage, Lisa Day",4.10,10,0,180,2000,/work/shelves/6822,
2923,Winterdance: The Fine Madness of Running the Iditarod,Gary Paulsen,4.27,5935,937,272,1994,/work/shelves/313253,
2924,Out of the Blue: The Remarkable Story of the 2003 Chicago Cubs,"Chicago Tribune, Dusty Baker",3.73,26,2,128,2003,/work/shelves/6824,
2921,Chicago Blues: The City and the Music,"Mike  Rowe, Ronald Radano",3.93,27,2,226,1981,/work/shelves/6821,
2925,Classic Chicago Blues Harp #2,David B. Barrett,5.00,1,0,72,2004,,
2926,Chicago Blues Guitar (Guitar Books),Arti Funaro,3.00,2,0,96,1983,,
2932,Robinson Crusoe,"Daniel Defoe, Virginia Woolf",3.68,249975,6755,320,1719,/work/shelves/604666,Robinson Crusoe
2927,Today's Chicago Blues,Karen Hanson,4.67,3,0,238,2006,,
2930,My Life in Dog Years,"Gary Paulsen, Ruth Wright Paulsen",4.13,3325,488,137,1997,/work/shelves/2023241,
2929,Down at Theresa's: Chicago Blues: The Photographs of Marc PoKempner,Wolfgang Schorlau,4.00,1,0,100,2000,,
2931,The Crossing,Gary Paulsen,3.62,1053,165,128,1987,/work/shelves/2284885,
2928,Brian's Winter,Gary Paulsen,4.02,25901,1671,133,1996,/work/shelves/241811,Brian's Saga
2939,Robinson Crusoe (Scholastic Junior Classics),"Edward W. Dolch, Daniel Defoe",3.63,558,43,128,1719,/work/shelves/25740155,
2935,Robinson Crusoe,"Daniel Defoe, Frederick Davidson",3.68,249976,6755,9,1719,/work/shelves/604666,Robinson Crusoe
2937,Robinson Crusoe,"Daniel Defoe, Avi",3.68,249976,6755,482,1719,/work/shelves/604666,Robinson Crusoe
2940,Robinson Crusoe,Daniel Defoe,3.68,249976,6755,288,1719,/work/shelves/604666,Robinson Crusoe
2934,Robinson Crusoe,"Daniel Defoe, Michael Shinagel",3.68,249976,6755,436,1719,/work/shelves/604666,Robinson Crusoe
2936,Robinson Crusoe,Daniel Defoe,3.68,249976,6755,397,1719,/work/shelves/604666,Robinson Crusoe
2933,Robinson Crusoe,"Daniel Defoe, John J. Richetti",3.68,249976,6755,286,1719,/work/shelves/604666,Robinson Crusoe
2945,A Journal of the Plague Year,"Daniel Defoe, Jason Goodwin",3.57,7542,1013,250,1722,/work/shelves/12755437,
2944,Daniel Defoe a Collection of Critical Essays,M. Byrd,3.33,3,0,177,1976,,
2943,The Storm,Daniel Defoe,2.97,87,11,272,1704,/work/shelves/294749,
2938,Robinson Crusoe,"Daniel Defoe, N.C. Wyeth, Steven Zorn",3.68,249976,6755,48,1719,/work/shelves/604666,Robinson Crusoe
2941,The Adventures of Robinson Crusoe,Daniel Defoe,3.68,249976,6755,250,1719,/work/shelves/604666,Robinson Crusoe
2946,Daniel Defoe: Master of Fictions: His Life and Ideas,Maximillian E. Novak,3.43,7,1,786,2001,/work/shelves/6836,
2952,Huck Finn and Tom Sawyer Among the Indians,"Mark Twain, Lee Nelson",3.60,260,34,277,1884,/work/shelves/948309,
2953,Huck Finn/Pudd'nhead Wilson/No 44 Mysterious Stranger other Writings,"Mark Twain, Guy Cardwell, Louis J. Budd",4.08,36,3,808,2000,/work/shelves/6843,
2951,"The Best of Twain, 8 Vols","Mark Twain, Shelley Fisher Fishkin",4.18,39,2,0,1983,/work/shelves/104254,
2949,Huck Finn & Tom Sawyer among the Indians & Other Unfinished Stories (Mark Twain Library),"Mark Twain, Paul Baender, Dahlia Armon, Walter Blair",3.96,24,3,389,1989,/work/shelves/40088265,
2956,The Adventures of Huckleberry Finn,"Mark Twain, Guy Cardwell, John Seelye, Walter Trier",3.82,1158469,15684,327,1884,/work/shelves/1835605,Adventures of Tom and Huck
2948,The Adventures of Huckleberry Finn,"Garrison Keillor, Mark Twain",3.67,1148,56,3,1996,/work/shelves/52070800,
2950,The Further Adventures of Huck Finn,Greg Matthews,3.98,181,22,500,1983,/work/shelves/508839,
2954,Huck Finn's 'hidden' Lessons: Teaching and Learning Across the Color Line,Sharon E. Rush,0.00,0,0,173,2006,,
2947,The Adventures of Huck Finn,"Garrison Keillor, Mark Twain",3.67,1148,56,180,2003,/work/shelves/52070800,
2961,Twain's Huckleberry Finn (Cliffs Notes),"Robert    Bruce, Mark Twain",3.53,19,0,104,2000,,
2964,The Adventures of Huckleberry Finn Literature Guide (Secondary Solutions Teacher Guide),Kristen Bowers,4.33,3,0,55,2005,,
2958,Adventures of Huckleberry Finn,"Mark Twain, E.W. Kemble",3.82,1158469,15684,368,1884,/work/shelves/1835605,Adventures of Tom and Huck
2957,The Adventures of Huckleberry Finn,"Mark Twain, Dick Hill",3.82,1158469,15684,10,1884,/work/shelves/1835605,Adventures of Tom and Huck
2959,Adventures of Huckleberry Finn,"Mark Twain, Paul D. Moliken, Amber Reed",3.82,1158469,15684,280,1884,/work/shelves/1835605,Adventures of Tom and Huck
2960,Adventures of Huckleberry Finn,"Mark Twain, George Saunders",3.82,1158469,15684,244,1884,/work/shelves/1835605,Adventures of Tom and Huck
2955,Adventures of Huckleberry Finn,"Mark Twain, Susan K. Harris, Paul Lauter",3.82,1158469,15684,400,1884,/work/shelves/1835605,Adventures of Tom and Huck
2969,The Bible According to Mark Twain,"Mark Twain, Joseph B. McCullough, Howard G. Baetzhold",4.17,1222,72,416,1995,/work/shelves/6851,
2970,Mark Twain,Ron Powers,4.06,1540,148,736,2005,/work/shelves/2325522,
2966,Four Complete Novels: The Adventures of Tom Sawyer / The Adventures of Huckleberry Finn / The Prince and the Pauper / A Connecticut Yankee in King Artur's Court / and other works,Mark Twain,4.18,82,1,704,1982,/work/shelves/6848,
2971,The Autobiography of Mark Twain,"Mark Twain, Charles Neider",4.05,3457,272,508,1959,/work/shelves/16302762,
2962,The Annotated Huckleberry Finn,"Mark Twain, Michael Patrick Hearn, E.W. Kemble",3.82,1158469,15684,656,1884,/work/shelves/1835605,Adventures of Tom and Huck
2963,The Adventures of Huckleberry Finn,"Mark Twain, Robert G. O'Meally",3.82,1158469,15684,368,1884,/work/shelves/1835605,Adventures of Tom and Huck
2965,The Wit and Wisdom of Mark Twain,Mark Twain,4.20,1447,87,64,1987,/work/shelves/6847,
2967,Mark Twain's Helpful Hints for Good Living: A Handbook for the Damned Human Race,"Mark Twain, Lin Salamo, Victor Fischer, Michael B. Frank",3.86,679,91,221,1991,/work/shelves/6849,
2968,The Complete Short Stories of Mark Twain,"Mark Twain, Charles Neider",4.28,6273,198,848,1957,/work/shelves/540922,
2973,"Collected Tales, Sketches, Speeches, & Essays 1891–1910","Mark Twain, Louis J. Budd",4.40,210,10,1050,1890,/work/shelves/6855,
2980,Good Bye Mr. Chips & Other Stories,"James Hilton, Donna Diamond",3.90,103,11,197,1995,/work/shelves/25641484,
2972,The Wit and Wisdom of Mark Twain,"Mark Twain, Alex Ayres",4.20,1447,87,288,1987,/work/shelves/6847,
2982,In an Uncertain World: Tough Choices from Wall Street to Washington,"Robert E. Rubin, Jacob Weisberg",3.72,573,37,472,2003,/work/shelves/6861,
2983,Robert Johnson (Signature Licks),Dave Rubin,4.50,2,0,64,2000,,
2974,A Tramp Abroad,Mark Twain,3.87,2368,238,372,1880,/work/shelves/698,
2979,Goodbye Mr. Chips,"James Hilton, Edward Weeks",3.97,9093,729,115,1934,/work/shelves/2147442,
2984,Robert Johnson - King of the Delta Blues: Guitar Transcriptions and Detailed Lessons for 29 Songs,Dave Rubin,4.50,2,0,72,2000,,
2978,Lost Horizon,James Hilton,3.93,17719,1553,241,1933,/work/shelves/1180015,
2987,Hospital Sketches,Louisa May Alcott,3.68,1844,195,80,1863,/work/shelves/1546559,
2977,Drageløberen,"Khaled Hosseini, Alis Friis Caspersen",4.30,2451111,74379,258,2003,/work/shelves/3295919,
2981,Random Harvest,James Hilton,4.11,1698,263,,1941,/work/shelves/6860,
2988,Louisa May Alcott's Christmas Treasury,"Louisa May Alcott, C. Michael Dudash, Stephen W. Hines",3.96,734,48,282,2002,/work/shelves/6867,
2989,Behind a Mask: The Unknown Thrillers of Louisa May Alcott,"Louisa May Alcott, Madeleine B. Stern",3.78,1208,149,281,1867,/work/shelves/16104708,
2975,The Kite Runner,Khaled Hosseini,4.30,2451111,74379,383,2003,/work/shelves/3295919,
2985,On the Beaten Path: An Appalachian Pilgrimage,Robert Alden Rubin,3.81,505,66,256,2000,/work/shelves/6864,
2991,Louisa May Alcott: A Biography: With an Introduction to the New Edition,Madeleine B. Stern,3.81,172,16,422,1971,/work/shelves/6870,
2998,The Secret Garden,Frances Hodgson Burnett,4.13,902927,19143,331,1910,/work/shelves/3186437,
2997,My Secret Garden: Women's Sexual Fantasies,Nancy Friday,3.67,2452,166,361,1973,/work/shelves/176578,
2992,Louisa May Alcott (Biography (a & E)),Amy Ruth Allen,3.13,8,3,128,1998,/work/shelves/6871,
2995,"Louisa May Alcott and ""Little Women"": Biography, Critique, Publications, Poems, Songs, and Contemporary Relevance",Gloria T. Delamar,4.33,3,0,350,1990,,
2990,Rose in Bloom,Louisa May Alcott,4.04,21785,579,252,1876,/work/shelves/2080617,Eight Cousins
3000,My Secret Garden,Nancy Friday,3.67,2452,166,352,1973,/work/shelves/176578,
2993,"Louisa May Alcott: Her Life, Letters and Journals","Louisa May Alcott, Ednah Dow Cheney",4.06,66,14,420,1889,/work/shelves/767577,
3004,The Secret Garden,"Martha Hailey DuBose, Frances Hodgson Burnett, Lucy Corvino, Arthur Pober",4.37,2793,90,160,2005,/work/shelves/25190466,
2994,The Journals of Louisa May Alcott,"Louisa May Alcott, Madeleine B. Stern, Joel Myerson, Daniel Shealy",4.21,169,17,400,1989,/work/shelves/946793,
2996,The Secret Garden,Frances Hodgson Burnett,4.13,902929,19143,256,1910,/work/shelves/3186437,
3001,The Secret Garden,"Marsha Norman, Lucy Simon",4.26,406,13,120,1992,/work/shelves/6877,
2999,The Secret Garden,"Frances Hodgson Burnett, Troy Howell",4.13,902929,19143,272,1910,/work/shelves/3186437,
3005,Frances Hodgson Burnett: The Unexpected Life of the Author of the Secret Garden,Gretchen Holbrook Gerzina,3.90,40,5,384,2004,/work/shelves/6878,
3002,Secret Garden,"Frances Hodgson Burnett, Wanda McCaddon",4.13,902929,19143,0,1910,/work/shelves/3186437,
3008,A Little Princess,"Frances Hodgson Burnett, Nancy Bond",4.19,274280,7237,242,1905,/work/shelves/1313599,
3012,The Racketty-Packetty House,Frances Hodgson Burnett,3.97,444,74,96,1906,/work/shelves/923151,
3014,The Secret Garden Cookbook: Recipes Inspired by Frances Hodgson Burnett's The Secret Garden,"Amy Cotler, Frances Hodgson Burnett, Prudence See",4.32,220,81,128,1999,/work/shelves/6884,
3010,In the Garden: Essays in Honor of Frances Hodgson Burnett,Angelica Shirley Carpenter,3.50,4,0,261,2006,,
3011,"Waiting for the Party: The Life of Frances Hodgson Burnett, 1849-1924",Ann Thwaite,3.81,27,8,274,1974,/work/shelves/6882,
3009,Frances Hodgson Burnett: Beyond the Secret Garden,"Angelica Shirley Carpenter, Jean Shirley",3.80,41,5,128,1990,/work/shelves/6880,
3006,The Secret Garden,"Frances Hodgson Burnett, Alison Lurie",4.13,902929,19143,288,1910,/work/shelves/3186437,
1903881,Privileged Son: Otis Chandler and the Rise and Fall of the L.A. Times Dynasty,Dennis McDougal,4.06,68,12,544,2001,/work/shelves/6887,
3003,The Secret Garden,"Frances Hodgson Burnett, Sandra M. Gilbert",4.13,902929,19143,281,1910,/work/shelves/3186437,
3017,American Muscle: Muscle Cars from the Otis Chandler Collection,"Randy Leffingwell, Otis Chandler",5.00,4,2,191,2001,,
3016,Privileged Son: Otis Chandler And The Rise And Fall Of The L.A. Times Dynasty,Dennis McDougal,4.06,68,12,528,2001,/work/shelves/6887,
3013,The Secret Garden,"Frances Hodgson Burnett, Jenny Agutter",4.13,902929,19143,0,1910,/work/shelves/3186437,
3023,Basic Economics: A Citizen's Guide to the Economy,Thomas Sowell,4.33,8562,808,448,2000,/work/shelves/812361,
3027,Economic Literacy: Basic Economics with an Attitude,Frederick S. Weaver,3.59,22,2,269,2002,/work/shelves/6893,
3026,Basic Economics [With Infotrac and Access Code],Frank V. Mastrianna,2.83,6,0,432,1994,,
3024,Basic Statistics for Business & Economics,Douglas A. Lind,3.22,85,2,,1994,/work/shelves/13965407,
3020,Barnaby Rudge,"Charles Dickens, Hablot Knight Browne, George Cattermole",3.81,9303,565,920,1841,/work/shelves/1495598,
3028,Economics in One Lesson: The Shortest & Surest Way to Understand Basic Economics,Henry Hazlitt,4.20,15150,1332,218,1946,/work/shelves/6894,
3021,American Notes For General Circulation,Charles Dickens,3.60,806,118,236,1842,/work/shelves/19091890,
3025,Basic Economics: A Common Sense Guide to the Economy,Thomas Sowell,4.33,8562,808,627,2000,/work/shelves/812361,
3030,As & A Level Economics Through Diagrams,Andrew Gillespie,4.23,13,1,128,1998,,
3019,David Copperfield,"Charles Dickens, Nina Burgis, Andrew Sanders",4.00,200568,6697,944,1850,/work/shelves/4711940,
3022,Great Expectations,"Charles Dickens, Cynthia Brantley Johnson, Charles Brown",3.78,657624,16261,656,1861,/work/shelves/2612809,
3031,Advanced Placement Economics: Microeconomics: Student Activities,"John S. Morton, Rae Jean B. Goodman",4.27,11,0,312,2003,/work/shelves/9209488,
3033,Yugoslavia: Patterns of Economic Activity,F.E. Ian Hamilton,0.00,0,0,384,1968,,
3032,Advanced Mathematical Economics,Rakesh V. Vohra,4.33,6,0,208,2004,,
3035,Agricultural Geography,Leslie Symons,0.00,0,0,285,1978,,
3034,A geography of Brazilian development (Bell's advanced economic geographies),"Janet D Henshall, R.P. Momsen",0.00,0,0,305,1974,,
3039,On Classical Economics,Thomas Sowell,3.87,106,12,320,2006,/work/shelves/6905,
3036,The World Trade System: Some Enquiries Into Its Spatial Structure,Ronald John Johnston,0.00,0,0,208,1976,,
3037,Advanced Economics,Edmund Seddon,0.00,0,0,352,1987,,
3041,Applied Economics: Thinking Beyond Stage One,Thomas Sowell,4.15,1817,154,256,2003,/work/shelves/2622054,
3038,R. O. Buchanan and Economic Geography,"R.O. Buchanan, M. J. Wise, E. M. Rawstron",0.00,0,0,226,1973,,
3040,Black Rednecks and White Liberals,Thomas Sowell,4.40,4289,558,372,2005,/work/shelves/1323864,
3043,Is Reality Optional?: And Other Essays,Thomas Sowell,4.19,58,8,192,1993,/work/shelves/6909,
3046,Ever Wonder Why? and Other Controversial Essays,Thomas Sowell,4.34,283,20,460,2006,/work/shelves/6912,
3042,Knowledge And Decisions,Thomas Sowell,4.39,854,53,422,1979,/work/shelves/6908,
3047,A Conflict of Visions: Ideological Origins of Political Struggles,Thomas Sowell,4.32,2614,261,304,1986,/work/shelves/6913,
3049,Sir Gawain and the Green Knight,"Unknown, Burton Raffel, Neil D. Isaacs",3.71,53292,1777,144,1397,/work/shelves/2954048,
3045,Barbarians inside the Gates and Other Controversial Essays,Thomas Sowell,4.23,146,9,268,1999,/work/shelves/6911,
3044,The Vision of the Anointed: Self-Congratulation as a Basis for Social Policy,Thomas Sowell,4.36,2008,171,320,1995,/work/shelves/55220,
3051,Sir Gawain and the Green Knight,"Selina Shirley Hastings, Juan Wijngaard",3.93,81,12,29,1991,/work/shelves/51452148,
3050,Sir Gawain and the Green Knight,"Unknown, J.A. Burrow",3.71,53293,1777,176,1397,/work/shelves/2954048,
3048,Sir Gawain and the Green Knight/Pearl/Sir Orfeo,"Unknown, J.R.R. Tolkien, Christopher Tolkien",3.97,9753,380,214,1400,/work/shelves/15068023,
3052,Sir Gawain and the Green Knight (Myths & Legends Audio),"Unknown, Trevor Eaton, J.R.R. Tolkien",3.71,53293,1777,,1397,/work/shelves/2954048,
3060,Staying Clean: Living Without Drugs,"Anonymous, Hazelden Foundation",4.38,8,0,72,1987,,
3053,Alcoholics Anonymous,Alcoholics Anonymous,4.46,8200,421,250,1939,/work/shelves/152899,
3059,Twelve Steps and Twelve Traditions,Alcoholics Anonymous,4.50,5244,121,192,1952,/work/shelves/6922,
3061,The Natural Way to Draw,"Kimon Nicolaides, Mamie Harmon",3.92,44301,120,240,1941,/work/shelves/6924,
3057,Twelve Steps for Overeaters: An Interpretation of the Twelve Steps of Overeaters Anonymous,Elisabeth L.,3.72,36,1,144,1993,/work/shelves/6920,
3062,Prescription for Natural Cures,"James F. Balch, Mark Stengler",4.29,325,22,724,1997,/work/shelves/6925,
3055,Alcoholics Anonymous,Alcoholics Anonymous,4.46,8200,421,576,1939,/work/shelves/152899,
3063,Dr. Pitcairn's Complete Guide to Natural Health for Dogs & Cats,"Richard H. Pitcairn, Susan Hubble Pitcairn",4.18,872,62,464,1982,/work/shelves/6926,
3054,Anonymous Lawyer,Jeremy Blachman,3.64,1144,169,288,2006,/work/shelves/6917,
3058,Alcoholics Anonymous,Alcoholics Anonymous,4.46,8200,421,575,1939,/work/shelves/152899,
3064,Natural Hormone Replacement: The Safe and Natural Menopause Treaatment Alternative...,"Jonathan V. Wright, John Morgenthaler",4.11,18,0,128,1997,/work/shelves/6927,
3056,The Twelve Steps & Twelve Traditions of Overeaters Anonymous,Overeaters Anonymous,4.36,358,15,221,1990,/work/shelves/6919,
3068,The Assistant,"Bernard Malamud, Jonathan Rosen",3.89,9507,502,246,1957,/work/shelves/1181346,
3070,Conversations with Bernard Malamud (Literary Conversations),Lawrence M. Lasher,3.75,4,0,184,1991,,
3072,The Tenants,"Bernard Malamud, Aleksandar Hemon",3.65,853,77,248,1971,/work/shelves/6933,
3066,The Fixer,"Bernard Malamud, Jonathan Safran Foer",3.96,9849,584,335,1966,/work/shelves/1373440,
3071,Dubin's Lives,"Bernard Malamud, Thomas Mallon",3.70,392,41,368,1977,/work/shelves/975720,
3069,God's Grace,"Bernard Malamud, Dara Horn",3.62,435,51,240,1982,/work/shelves/1373443,
3065,"Natural Health, Natural Medicine",Andrew Weil,4.11,687,51,448,1990,/work/shelves/6928,
3067,The Complete Stories,"Bernard Malamud, Robert Giroux",4.21,784,58,656,1997,/work/shelves/6930,
3075,Enchanted April: Acting Edition,"Matthew Barber, Elizabeth von Arnim",3.60,85,9,73,2004,/work/shelves/47795986,
3073,The Enchanted April,Elizabeth von Arnim,3.93,17592,2605,216,1922,/work/shelves/387804,
3074,The Enchanted April,Elizabeth von Arnim,3.93,17592,2605,160,1922,/work/shelves/387804,
3076,The Enchanted April (1922),Elizabeth von Arnim,3.93,17592,2605,368,1922,/work/shelves/387804,
3081,Das Kaiserreich in Zeitromanen Von Hedwig Dohm Und Elizabeth Von Arnim,Katrin Komm,0.00,0,0,267,2003,,
3077,The Enchanted April,Elizabeth von Arnim,3.93,17592,2605,232,1922,/work/shelves/387804,
3082,Elizabeth Von Arnim: Eine Biographie,Karen Usborne,3.60,5,1,475,1987,,
1140698,Elizabeth and Her German Garden,"Elizabeth von Arnim, Elizabeth Jane Howard",3.79,2928,475,207,1898,/work/shelves/6936,Elizabeth
3078,The Enchanted April,"Elizabeth von Arnim, Nadia May",3.93,17592,2605,7,1922,/work/shelves/387804,
3079,The Enchanted April,Elizabeth von Arnim,3.93,17592,2605,368,1922,/work/shelves/387804,
